% set_time: 50000
% delta t in s: 0.05
% START motor on: 9000
% END motor off: 13000


8399	0.00
8449	0.00
8499	0.00
8549	0.00
8599	0.00
8649	0.00
8699	0.00
8749	0.00
8799	0.00
8849	0.00
8899	0.00
8949	0.00
8999	0.00
9049	94.55
9099	201.21
9149	242.42
9199	256.97
9249	261.82
9299	266.67
9349	269.09
9399	269.09
9449	269.09
9499	271.52
9549	271.52
9600	271.52
9649	271.52
9699	269.09
9749	271.52
9799	271.52
9849	271.52
9899	273.94
9949	271.52
9999	271.52
10049	271.52
10099	271.52
10149	271.52
10199	271.52
10249	271.52
10299	271.52
10349	269.09
10399	271.52
10449	271.52
10499	271.52
10549	271.52
10599	271.52
10649	271.52
10699	271.52
10749	271.52
10799	271.52
10849	271.52
10899	271.52
10949	271.52
10999	271.52
11049	271.52
11099	271.52
11149	271.52
11199	271.52
11249	271.52
11299	271.52
11348	271.52
11399	271.52
11449	271.52
11499	269.09
11549	271.52
11599	271.52
11649	271.52
11699	271.52
11749	271.52
11799	271.52
11849	271.52
11899	271.52
11949	271.52
11999	271.52
12049	271.52
12099	271.52
12149	269.09
12199	271.52
12249	269.09
12299	271.52
12349	269.09
12399	271.52
12449	271.52
12499	271.52
12549	271.52
12599	271.52
12649	271.52
12699	271.52
12749	271.52
12800	271.52
12849	271.52
12899	271.52
12949	271.52
12999	271.52
13049	261.82
13099	244.85
13149	227.88
13199	210.91
13249	193.94
13299	179.39
13349	164.85
13399	150.30
13449	133.33
13499	121.21
13549	106.67
13599	94.55
13649	82.42
13699	67.88
13749	58.18
13799	46.06
13849	36.36
13899	24.24
13949	16.97
13999	7.27
14049	2.42
14099	0.00
14149	0.00
14199	0.00
14249	0.00
14299	0.00
14349	0.00
14399	0.00
14449	0.00
14499	0.00
14548	0.00
14599	0.00
14649	0.00
