% set_time: 50000
% delta t in s: 0.05
% START motor on: 1000
% END motor off: 5000
49	0.00
99	0.00
149	0.00
199	0.00
249	0.00
299	0.00
349	0.00
399	0.00
449	0.00
499	0.00
549	0.00
599	0.00
649	0.00
699	0.00
749	0.00
799	0.00
849	0.00
899	0.00
949	0.00
999	0.00
1049	96.97
1099	203.64
1149	244.85
1199	256.97
1249	264.24
1299	266.67
1349	271.52
1399	269.09
1449	271.52
1499	271.52
1549	271.52
1599	271.52
1649	271.52
1699	271.52
1748	271.52
1799	271.52
1849	271.52
1899	273.94
1949	271.52
1999	271.52
2049	271.52
2099	271.52
2149	271.52
2199	273.94
2249	273.94
2299	273.94
2349	271.52
2399	271.52
2449	271.52
2499	271.52
2549	271.52
2599	273.94
2649	273.94
2699	273.94
2749	273.94
2799	273.94
2849	273.94
2899	271.52
2949	271.52
2999	271.52
3049	273.94
3099	273.94
3149	273.94
3200	271.52
3249	271.52
3299	273.94
3349	273.94
3399	273.94
3449	273.94
3499	273.94
3549	273.94
3599	273.94
3649	273.94
3699	273.94
3749	273.94
3799	273.94
3849	271.52
3899	271.52
3949	271.52
3999	271.52
4049	271.52
4099	271.52
4149	271.52
4199	271.52
4249	271.52
4299	271.52
4349	271.52
4399	271.52
4449	271.52
4499	271.52
4549	271.52
4599	271.52
4649	271.52
4699	271.52
4749	271.52
4799	271.52
4849	271.52
4899	271.52
4948	271.52
4999	271.52
5049	261.82
5099	244.85
5149	227.88
5199	208.48
5249	193.94
5299	176.97
5349	162.42
5399	147.88
5449	133.33
5499	118.79
5549	104.24
5599	92.12
5649	77.58
5699	67.88
5749	53.33
5799	43.64
5849	33.94
5899	24.24
5949	12.12
5999	7.27
6049	0.00
6099	0.00
6149	0.00
6199	0.00
6249	0.00
6299	0.00
6349	0.00
