%double kpL = 0.3, kiL = 3.9423, kdL = 0;

505	200.00	0.00	138.85	138
513	200.00	0.00	138.85	138
521	200.00	0.00	138.85	138
549	200.00	0.00	138.85	138
577	200.00	0.00	138.85	138
606	200.00	86.06	157.95	157
634	200.00	86.06	157.95	157
663	200.00	86.06	157.95	157
693	200.00	184.24	157.95	157
722	200.00	184.24	134.70	134
753	200.00	184.24	134.70	134
783	200.00	184.24	134.70	134
814	200.00	225.45	134.70	134
843	200.00	225.45	112.31	112
874	200.00	225.45	112.31	112
904	200.00	235.15	112.31	112
934	200.00	235.15	112.31	112
964	200.00	235.15	95.54	95
992	200.00	235.15	95.54	95
1020	200.00	236.36	95.54	95
1049	200.00	236.36	95.54	95
1079	200.00	236.36	80.84	80
1107	200.00	231.52	80.84	80
1137	200.00	231.52	80.84	80
1166	200.00	231.52	80.84	80
1196	200.00	224.24	69.87	69
1224	200.00	224.24	69.87	69
1253	200.00	224.24	69.87	69
1283	200.00	224.24	69.87	69
1311	200.00	215.76	68.38	68
1341	200.00	215.76	68.38	68
1370	200.00	215.76	68.38	68
1398	200.00	207.27	68.38	68
1428	200.00	207.27	68.06	68
1457	200.00	207.27	68.06	68
1486	200.00	207.27	68.06	68
1515	200.00	202.42	68.06	68
1545	200.00	202.42	68.56	68
1573	200.00	202.42	68.56	68
1603	200.00	197.58	68.56	68
1632	200.00	197.58	68.56	68
1661	200.00	197.58	70.97	70
1690	200.00	197.58	70.97	70
1719	200.00	195.15	70.97	70
1748	200.00	195.15	70.97	70
1777	200.00	195.15	73.61	73
1807	200.00	193.94	73.61	73
1836	200.00	193.94	73.61	73
1864	200.00	193.94	73.61	73
1894	200.00	195.15	76.36	76
1923	200.00	195.15	76.36	76
1952	200.00	195.15	76.36	76
1981	200.00	195.15	76.36	76
2011	200.00	196.36	77.07	77
2039	200.00	196.36	77.07	77
2069	200.00	196.36	77.07	77
2098	200.00	198.79	77.07	77
2127	200.00	198.79	76.82	76
2156	200.00	198.79	76.82	76
2185	200.00	198.79	76.82	76
2214	200.00	200.00	76.82	76
2243	200.00	200.00	76.46	76
2273	200.00	200.00	76.46	76
2301	200.00	201.21	76.46	76
2330	200.00	201.21	76.46	76
2360	200.00	201.21	75.62	75
2388	200.00	201.21	75.62	75
2418	200.00	202.42	75.62	75
2447	200.00	202.42	75.62	75
2477	200.00	202.42	74.30	74
2505	200.00	201.21	74.30	74
2535	200.00	201.21	74.30	74
2564	200.00	201.21	74.30	74
2593	200.00	201.21	74.18	74
2622	200.00	201.21	74.18	74
2651	200.00	201.21	74.18	74
2680	200.00	201.21	74.18	74
2709	200.00	201.21	73.70	73
2739	200.00	201.21	73.70	73
2767	200.00	201.21	73.70	73
2796	200.00	200.00	73.70	73
2826	200.00	200.00	74.07	74
2854	200.00	200.00	74.07	74
2884	200.00	200.00	74.07	74
2913	200.00	200.00	74.07	74
2942	200.00	200.00	74.07	74
2971	200.00	200.00	74.07	74
3001	200.00	200.00	74.07	74
3030	200.00	200.00	74.07	74
3059	200.00	200.00	74.07	74
3088	200.00	200.00	74.07	74
3117	200.00	200.00	74.07	74
3146	200.00	200.00	74.07	74
3175	200.00	200.00	74.07	74
3205	200.00	200.00	74.07	74
3233	200.00	200.00	74.07	74
3262	200.00	200.00	74.07	74
3292	200.00	200.00	74.07	74
3320	200.00	200.00	74.07	74
3350	200.00	200.00	74.07	74
3379	200.00	200.00	74.07	74
3408	200.00	200.00	74.07	74
3437	200.00	200.00	74.07	74
3467	200.00	200.00	74.07	74
3495	200.00	200.00	74.07	74
3525	200.00	200.00	74.07	74
3554	200.00	200.00	74.07	74
3582	200.00	200.00	74.07	74
3612	200.00	200.00	74.07	74
3641	200.00	200.00	74.07	74
3671	200.00	200.00	74.07	74
3699	200.00	200.00	74.07	74
3728	200.00	200.00	74.07	74
3758	200.00	200.00	74.07	74
3786	200.00	200.00	74.07	74
3816	200.00	200.00	74.07	74
3845	200.00	200.00	74.07	74
3874	200.00	200.00	74.07	74
3903	200.00	200.00	74.07	74
3933	200.00	200.00	74.07	74
3961	200.00	200.00	74.07	74
3991	200.00	200.00	74.07	74
4020	200.00	201.21	74.07	74
4048	200.00	201.21	74.07	74
4078	200.00	201.21	74.07	74
4107	200.00	200.00	74.07	74
4136	200.00	200.00	74.07	74
4165	200.00	200.00	74.07	74
4194	200.00	200.00	74.07	74
4224	200.00	200.00	74.07	74
4252	200.00	200.00	74.07	74
4282	200.00	200.00	74.07	74
4311	200.00	200.00	74.07	74
4340	200.00	200.00	74.07	74
4369	200.00	200.00	74.07	74
4399	200.00	200.00	74.07	74
4427	200.00	200.00	74.07	74
4456	200.00	200.00	74.07	74
4486	200.00	200.00	74.07	74
4514	200.00	200.00	74.07	74
4544	200.00	200.00	74.07	74
4573	200.00	200.00	74.07	74
4602	200.00	201.21	74.07	74
4631	200.00	201.21	74.07	74
4660	200.00	201.21	74.07	74
4689	200.00	201.21	73.23	73
4718	200.00	200.00	73.23	73
4748	200.00	200.00	73.23	73
4776	200.00	200.00	73.23	73
4806	200.00	200.00	73.59	73
4835	200.00	200.00	73.59	73
4865	200.00	200.00	73.59	73
4893	200.00	200.00	73.59	73
4922	200.00	200.00	73.59	73
4952	200.00	200.00	73.59	73
4980	200.00	200.00	73.59	73
5010	200.00	198.79	73.59	73
