%double kpL = 0.2, kiL = 3.5, kdL = 0;
505	200.00	0.00	110.00	110
513	200.00	0.00	110.00	110
521	200.00	0.00	110.00	110
549	200.00	0.00	110.00	110
577	200.00	0.00	110.00	110
606	200.00	65.45	144.00	144
634	200.00	65.45	144.00	144
663	200.00	65.45	144.00	144
693	200.00	157.58	144.00	144
722	200.00	157.58	140.42	140
753	200.00	157.58	140.42	140
783	200.00	157.58	140.42	140
814	200.00	207.27	140.42	140
843	200.00	207.27	127.94	127
874	200.00	207.27	127.94	127
904	200.00	226.67	127.94	127
934	200.00	226.67	127.94	127
964	200.00	226.67	114.73	114
994	200.00	232.73	114.73	114
1025	200.00	232.73	114.73	114
1055	200.00	232.73	114.73	114
1087	200.00	232.73	102.06	102
1118	200.00	233.94	102.06	102
1149	200.00	233.94	102.06	102
1180	200.00	233.94	102.06	102
1212	200.00	229.09	92.61	92
1241	200.00	229.09	92.61	92
1270	200.00	229.09	92.61	92
1299	200.00	224.24	92.61	92
1329	200.00	224.24	85.09	85
1357	200.00	224.24	85.09	85
1386	200.00	224.24	85.09	85
1416	200.00	220.61	85.09	85
1444	200.00	220.61	78.61	78
1474	200.00	220.61	78.61	78
1503	200.00	213.33	78.61	78
1531	200.00	213.33	78.61	78
1561	200.00	213.33	75.39	75
1590	200.00	213.33	75.39	75
1619	200.00	208.48	75.39	75
1648	200.00	208.48	75.39	75
1678	200.00	208.48	73.39	73
1707	200.00	202.42	73.39	73
1736	200.00	202.42	73.39	73
1765	200.00	202.42	73.39	73
1795	200.00	197.58	73.76	73
1823	200.00	197.58	73.76	73
1852	200.00	197.58	73.76	73
1882	200.00	197.58	73.76	73
1910	200.00	195.15	76.91	76
1940	200.00	195.15	76.91	76
1969	200.00	195.15	76.91	76
1997	200.00	192.73	76.91	76
2027	200.00	192.73	79.94	79
2056	200.00	192.73	79.94	79
2085	200.00	192.73	79.94	79
2114	200.00	193.94	79.94	79
2144	200.00	193.94	81.82	81
2172	200.00	193.94	81.82	81
2202	200.00	195.15	81.82	81
2231	200.00	195.15	81.82	81
