%double kpL = 0.28, kiL = 3.5, kdL = 0;

499	200.00	0.00	126.00	126
505	200.00	0.00	126.00	126
513	200.00	0.00	126.00	126
521	200.00	0.00	126.00	126
549	200.00	0.00	126.00	126
577	200.00	0.00	126.00	126
606	200.00	75.15	148.65	148
634	200.00	75.15	148.65	148
663	200.00	75.15	148.65	148
693	200.00	168.48	148.65	148
722	200.00	168.48	133.55	133
753	200.00	168.48	133.55	133
783	200.00	168.48	133.55	133
814	200.00	210.91	133.55	133
843	200.00	210.91	117.85	117
874	200.00	210.91	117.85	117
904	200.00	225.45	117.85	117
934	200.00	225.45	117.85	117
964	200.00	225.45	104.87	104
994	200.00	226.67	104.87	104
1025	200.00	226.67	104.87	104
1055	200.00	226.67	104.87	104
1087	200.00	226.67	95.20	95
1116	200.00	225.45	95.20	95
1145	200.00	225.45	95.20	95
1174	200.00	225.45	95.20	95
1204	200.00	221.82	88.92	88
1232	200.00	221.82	88.92	88
1261	200.00	221.82	88.92	88
1291	200.00	221.82	88.92	88
1319	200.00	216.97	84.34	84
1349	200.00	216.97	84.34	84
1378	200.00	216.97	84.34	84
1408	200.00	210.91	84.34	84
1436	200.00	210.91	82.22	82
1465	200.00	210.91	82.22	82
1495	200.00	208.48	82.22	82
1523	200.00	208.48	82.22	82
1553	200.00	208.48	79.93	79
1582	200.00	208.48	79.93	79
1611	200.00	203.64	79.93	79
1640	200.00	203.64	79.93	79
1670	200.00	203.64	80.01	80
1698	200.00	200.00	80.01	80
1727	200.00	200.00	80.01	80
1757	200.00	200.00	80.01	80
1785	200.00	200.00	81.03	81
1815	200.00	198.79	81.03	81
1844	200.00	198.79	81.03	81
1873	200.00	198.79	81.03	81
1902	200.00	197.58	82.56	82
1931	200.00	197.58	82.56	82
1960	200.00	197.58	82.56	82
1989	200.00	197.58	82.56	82
2019	200.00	197.58	83.41	83
2048	200.00	197.58	83.41	83
2077	200.00	197.58	83.41	83
2106	200.00	198.79	83.41	83
2136	200.00	198.79	83.49	83
2164	200.00	198.79	83.49	83
2193	200.00	197.58	83.49	83
2223	200.00	197.58	83.49	83
2251	200.00	197.58	84.68	84
2281	200.00	197.58	84.68	84
2310	200.00	198.79	84.68	84
2339	200.00	198.79	84.68	84
2368	200.00	198.79	84.76	84
2397	200.00	200.00	84.76	84
2426	200.00	200.00	84.76	84
2455	200.00	200.00	84.76	84
2485	200.00	200.00	84.42	84
2513	200.00	200.00	84.42	84
2543	200.00	200.00	84.42	84
2572	200.00	200.00	84.42	84
2601	200.00	201.21	83.66	83
2630	200.00	201.21	83.66	83
2659	200.00	201.21	83.66	83
2689	200.00	201.21	83.66	83
2717	200.00	201.21	83.24	83
2747	200.00	201.21	83.24	83
2776	200.00	201.21	83.24	83
2805	200.00	200.00	83.24	83
2834	200.00	200.00	83.58	83
2863	200.00	200.00	83.58	83
2892	200.00	200.00	83.58	83
2921	200.00	200.00	83.58	83
2951	200.00	200.00	83.58	83
2979	200.00	200.00	83.58	83
3009	200.00	201.21	83.58	83
3038	200.00	201.21	83.58	83
3067	200.00	201.21	82.81	82
3096	200.00	200.00	82.81	82
3125	200.00	200.00	82.81	82
3154	200.00	200.00	82.81	82
3183	200.00	200.00	83.15	83
3213	200.00	200.00	83.15	83
3241	200.00	200.00	83.15	83
3271	200.00	200.00	83.15	83
3300	200.00	200.00	83.15	83
3329	200.00	200.00	83.15	83
3358	200.00	200.00	83.15	83
3387	200.00	200.00	83.15	83
3417	200.00	200.00	83.15	83
3445	200.00	200.00	83.15	83
3475	200.00	200.00	83.15	83
3504	200.00	201.21	83.15	83
3533	200.00	201.21	82.39	82
3562	200.00	201.21	82.39	82
3591	200.00	201.21	82.39	82
3620	200.00	201.21	82.39	82
3649	200.00	201.21	81.96	81
3679	200.00	201.21	81.96	81
3707	200.00	200.00	81.96	81
3737	200.00	200.00	81.96	81
3766	200.00	200.00	82.30	82
