%double kpL = 0.25, kiL = 3.5, kdL = 0;
499	200.00	0.00	120.00	120
505	200.00	0.00	120.00	120
513	200.00	0.00	120.00	120
521	200.00	0.00	120.00	120
549	200.00	0.00	120.00	120
577	200.00	0.00	120.00	120
606	200.00	71.52	147.09	147
634	200.00	71.52	147.09	147
663	200.00	71.52	147.09	147
693	200.00	164.85	147.09	147
722	200.00	164.85	136.06	136
753	200.00	164.85	136.06	136
783	200.00	164.85	136.06	136
814	200.00	208.48	136.06	136
843	200.00	208.48	122.18	122
874	200.00	208.48	122.18	122
904	200.00	224.24	122.18	122
934	200.00	224.24	122.18	122
964	200.00	224.24	109.76	109
994	200.00	226.67	109.76	109
1025	200.00	226.67	109.76	109
1055	200.00	226.67	109.76	109
1087	200.00	226.67	99.82	99
1116	200.00	226.67	99.82	99
1145	200.00	226.67	99.82	99
1174	200.00	226.67	99.82	99
1204	200.00	221.82	93.39	93
1232	200.00	221.82	93.39	93
1261	200.00	221.82	93.39	93
1291	200.00	221.82	93.39	93
1319	200.00	216.97	88.67	88
1349	200.00	216.97	88.67	88
1378	200.00	216.97	88.67	88
1408	200.00	212.12	88.67	88
1436	200.00	212.12	85.64	85
1465	200.00	212.12	85.64	85
1495	200.00	208.48	85.64	85
1523	200.00	208.48	85.64	85
1553	200.00	208.48	83.58	83
1582	200.00	208.48	83.58	83
1611	200.00	204.85	83.58	83
1640	200.00	204.85	83.58	83
1670	200.00	204.85	82.79	82
1698	200.00	202.42	82.79	82
1727	200.00	202.42	82.79	82
1757	200.00	202.42	82.79	82
1785	200.00	202.42	82.55	82
1815	200.00	198.79	82.55	82
1844	200.00	198.79	82.55	82
1873	200.00	198.79	82.55	82
1902	200.00	198.79	83.88	83
1931	200.00	198.79	83.88	83
1960	200.00	198.79	83.88	83
1989	200.00	198.79	83.88	83
2019	200.00	196.36	85.76	85
2048	200.00	196.36	85.76	85
2077	200.00	196.36	85.76	85
2106	200.00	197.58	85.76	85
2136	200.00	197.58	86.30	86
2164	200.00	197.58	86.30	86
2193	200.00	198.79	86.30	86
2223	200.00	198.79	86.30	86
2251	200.00	198.79	86.42	86
2281	200.00	198.79	86.42	86
2310	200.00	198.79	86.42	86
2339	200.00	198.79	86.42	86
2368	200.00	198.79	86.85	86
2397	200.00	201.21	86.85	86
2426	200.00	201.21	86.85	86
2455	200.00	201.21	86.85	86
2485	200.00	201.21	85.82	85
2513	200.00	201.21	85.82	85
2543	200.00	201.21	85.82	85
2572	200.00	201.21	85.82	85
2601	200.00	201.21	85.39	85
2630	200.00	201.21	85.39	85
2659	200.00	201.21	85.39	85
2689	200.00	201.21	85.39	85
2717	200.00	200.00	85.70	85
2747	200.00	200.00	85.70	85
2776	200.00	200.00	85.70	85
2805	200.00	202.42	85.70	85
2834	200.00	202.42	84.24	84
2863	200.00	202.42	84.24	84
2892	200.00	200.00	84.24	84
2921	200.00	200.00	84.24	84
2951	200.00	200.00	84.85	84
2979	200.00	200.00	84.85	84
3009	200.00	201.21	84.85	84
3038	200.00	201.21	84.85	84
3067	200.00	201.21	84.12	84
3096	200.00	200.00	84.12	84
3125	200.00	200.00	84.12	84
3154	200.00	200.00	84.12	84
3183	200.00	200.00	84.42	84
3213	200.00	200.00	84.42	84
3241	200.00	200.00	84.42	84
3271	200.00	200.00	84.42	84
3300	200.00	201.21	83.70	83
3329	200.00	201.21	83.70	83
3358	200.00	201.21	83.70	83
3387	200.00	201.21	83.70	83
3417	200.00	200.00	84.00	84
3445	200.00	200.00	84.00	84
3475	200.00	200.00	84.00	84
3504	200.00	200.00	84.00	84
3533	200.00	200.00	84.00	84
3562	200.00	200.00	84.00	84
3591	200.00	200.00	84.00	84
3620	200.00	201.21	84.00	84
3649	200.00	201.21	83.27	83
3679	200.00	201.21	83.27	83
3707	200.00	201.21	83.27	83
3737	200.00	201.21	83.27	83
3766	200.00	201.21	82.85	82
3794	200.00	200.00	82.85	82
3824	200.00	200.00	82.85	82
3853	200.00	200.00	82.85	82
3883	200.00	200.00	83.15	83
3911	200.00	200.00	83.15	83
3941	200.00	200.00	83.15	83
3970	200.00	200.00	83.15	83
3999	200.00	201.21	83.15	83
4028	200.00	201.21	83.15	83
4057	200.00	201.21	83.15	83
4086	200.00	201.21	83.15	83
4115	200.00	200.00	83.15	83
4145	200.00	200.00	83.15	83
4173	200.00	200.00	83.15	83
4203	200.00	200.00	83.15	83
4232	200.00	200.00	83.15	83
4260	200.00	200.00	83.15	83
4290	200.00	200.00	83.15	83
4319	200.00	201.21	83.15	83
4348	200.00	201.21	82.42	82
4377	200.00	201.21	82.42	82
4407	200.00	200.00	82.42	82
4435	200.00	200.00	82.42	82
4465	200.00	200.00	82.73	82
4494	200.00	201.21	82.73	82
4523	200.00	201.21	82.73	82
4552	200.00	201.21	82.73	82
4581	200.00	201.21	82.00	82
4611	200.00	200.00	82.00	82
4639	200.00	200.00	82.00	82
4669	200.00	200.00	82.00	82
4698	200.00	200.00	82.30	82
4726	200.00	200.00	82.30	82
4756	200.00	200.00	82.30	82
4785	200.00	200.00	82.30	82
4814	200.00	200.00	82.30	82
4843	200.00	200.00	82.30	82
4873	200.00	200.00	82.30	82
4901	200.00	200.00	82.30	82
4931	200.00	200.00	82.30	82
4960	200.00	200.00	82.30	82
4988	200.00	200.00	82.30	82
5018	200.00	200.00	82.30	82
5047	200.00	200.00	82.30	82
5076	200.00	200.00	82.30	82
5105	200.00	200.00	82.30	82
5135	200.00	200.00	82.30	82
5164	200.00	200.00	82.30	82
5192	200.00	201.21	82.30	82
5222	200.00	201.21	82.30	82
5251	200.00	201.21	82.30	82
5280	200.00	201.21	81.58	81
5309	200.00	200.00	81.58	81
5339	200.00	200.00	81.58	81
5367	200.00	200.00	81.58	81
5397	200.00	200.00	81.88	81
5426	200.00	200.00	81.88	81
5454	200.00	200.00	81.88	81
5484	200.00	200.00	81.88	81
5513	200.00	200.00	81.88	81
5542	200.00	200.00	81.88	81
5571	200.00	200.00	81.88	81
5601	200.00	198.79	81.88	81
5629	200.00	198.79	82.61	82
5658	200.00	198.79	82.61	82
5688	200.00	198.79	82.61	82
5716	200.00	200.00	82.61	82
5746	200.00	200.00	82.30	82
5775	200.00	200.00	82.30	82
5805	200.00	201.21	82.30	82
5833	200.00	201.21	82.30	82
5863	200.00	201.21	81.58	81
5892	200.00	200.00	81.58	81
5920	200.00	200.00	81.58	81
5950	200.00	200.00	81.58	81
5979	200.00	200.00	81.88	81
6008	200.00	200.00	81.88	81
6037	200.00	200.00	81.88	81
6067	200.00	200.00	81.88	81
6095	200.00	200.00	81.88	81
6124	200.00	200.00	81.88	81
6154	200.00	200.00	81.88	81
6182	200.00	200.00	81.88	81
6212	200.00	200.00	81.88	81
6241	200.00	200.00	81.88	81
6270	200.00	200.00	81.88	81
